lle   0.000000000   0.000000000
  2   0.002500000   0.008500000
  3   0.005000000   0.012100000
  4   0.007500000   0.015300000
  5   0.010000000   0.018100000
  6   0.015000000   0.022800000
  7   0.020000000   0.026900000
  8   0.040000000   0.039500000
  9   0.060000000   0.049100000
 10   0.080000000   0.056900000
 11   0.100000000   0.063500000
 12   0.120000000   0.069200000
 13   0.140000000   0.074200000
 14   0.160000000   0.078600000
 15   0.180000000   0.082400000
 16   0.200000000   0.085700000
 17   0.220000000   0.088500000
l12   0.240000000   0.090800000
 19   0.260000000   0.092700000
 20   0.280000000   0.094200000
 21   0.300000000   0.095400000
 22   0.320000000   0.096300000
 23   0.340000000   0.096900000
 24   0.360000000   0.097100000
 25   0.380000000   0.097200000
 26   0.400000000   0.097000000
 27   0.420000000   0.096500000
 28   0.440000000   0.095800000
l23   0.460000000   0.094900000
 30   0.480000000   0.093700000
 31   0.500000000   0.092300000
 32   0.520000000   0.090700000
 33   0.540000000   0.088800000
 34   0.560000000   0.086600000
 35   0.580000000   0.084200000
 36   0.600000000   0.081600000
 37   0.620000000   0.078800000
 38   0.640000000   0.075700000
 39   0.660000000   0.072400000
 40   0.680000000   0.068900000
l34   0.700000000   0.065200000
 42   0.720000000   0.061500000
 43   0.740000000   0.057700000
 44   0.760000000   0.053900000
 45   0.780000000   0.050100000
 46   0.800000000   0.046400000
 47   0.820000000   0.042700000
 48   0.840000000   0.039000000
 49   0.860000000   0.035400000
 50   0.880000000   0.031700000
 51   0.900000000   0.027900000
 52   0.920000000   0.023800000
 53   0.940000000   0.019900000
 54   0.960000000   0.016400000
 55   0.980000000   0.012000000
 te   1.000000000   0.000000000
 58   0.980000000  -0.007200000
 59   0.960000000  -0.006300000
 60   0.940000000  -0.006100000
 61   0.920000000  -0.006600000
 62   0.900000000  -0.007600000
 63   0.880000000  -0.009000000
 64   0.860000000  -0.010600000
 65   0.840000000  -0.012600000
 66   0.820000000  -0.014800000
 67   0.800000000  -0.017400000
 68   0.780000000  -0.020100000
 69   0.760000000  -0.023100000
 70   0.740000000  -0.026400000
 71   0.720000000  -0.029800000
h45   0.700000000  -0.033400000
 73   0.680000000  -0.037100000
 74   0.660000000  -0.040800000
 75   0.640000000  -0.044600000
 76   0.620000000  -0.048200000
 77   0.600000000  -0.051800000
 78   0.580000000  -0.055300000
 79   0.560000000  -0.058700000
 80   0.540000000  -0.061900000
 81   0.520000000  -0.065000000
 82   0.500000000  -0.067900000
 83   0.480000000  -0.070600000
 84   0.460000000  -0.073000000
 85   0.440000000  -0.075200000
 86   0.420000000  -0.077200000
 87   0.400000000  -0.078900000
 88   0.380000000  -0.080300000
 89   0.360000000  -0.081500000
h34   0.340000000  -0.082400000
 91   0.320000000  -0.082900000
 92   0.300000000  -0.083000000
 93   0.280000000  -0.082700000
 94   0.260000000  -0.081700000
 95   0.240000000  -0.080000000
 96   0.220000000  -0.077400000
h23   0.200000000  -0.073800000
 98   0.180000000  -0.069200000
 99   0.160000000  -0.063800000
100   0.140000000  -0.057800000
101   0.120000000  -0.051200000
102   0.100000000  -0.044200000
103   0.080000000  -0.036700000
104   0.060000000  -0.028700000
h12   0.040000000  -0.020300000
106   0.020000000  -0.011600000
107   0.015000000  -0.009400000
108   0.010000000  -0.007100000
109   0.007500000  -0.006000000
110   0.005000000  -0.004900000
111   0.002500000  -0.003500000
hle   0.000000000   0.000000000
